WARNING, multiple skillID detected !! 2987
WARNING, multiple skillID detected !! 321
id,level,sp,type,range,target,power,duration,mp,success,weapon,class,requireskills,levelskills,stat1,value1,value2,stat2,value1,value2,stat3,value1,value2,char_level,aoe,aoeradius,cooldown,skillname
218,8,1,15,0,0,0,0,0,0,0|0|0|0|0,41|0|0|0|0,201|0|0,8|0|0,54,0,9,54,800,0,0,0,0,0,0,0,0,NA: Physical Training
219,9,1,15,0,0,0,0,0,0,0|0|0|0|0,41|0|0|0|0,201|0|0,9|0|0,54,0,10,54,900,0,0,0,0,0,0,0,0,NA: Physical Training
221,1,1,15,0,0,0,0,0,0,0|0|0|0|0,41|0|0|0|0,0|0|0,0|0|0,53,20,0,53,0,12,0,0,0,0,0,0,0,Soldier  1 Common Skills: Defense Training
222,2,1,15,0,0,0,0,0,0,0|0|0|0|0,41|0|0|0|0,0|0|0,0|0|0,53,30,0,53,0,13,0,0,0,0,0,0,0,Passive: Defense Training
223,3,1,15,0,0,0,0,0,0,0|0|0|0|0,41|0|0|0|0,0|0|0,0|0|0,53,40,0,53,0,14,0,0,0,0,0,0,0,9: Defense Training
224,4,1,15,0,0,0,0,0,0,0|0|0|0|0,41|0|0|0|0,0|0|0,0|0|0,53,50,0,53,0,15,0,0,0,0,0,0,0,NA: Defense Training
225,5,1,15,0,0,0,0,0,0,0|0|0|0|0,41|0|0|0|0,0|0|0,0|0|0,53,60,0,53,0,16,0,0,0,0,0,0,0,NA: Defense Training
226,6,1,15,0,0,0,0,0,0,0|0|0|0|0,41|0|0|0|0,0|0|0,0|0|0,53,70,0,53,0,17,0,0,0,0,0,0,0,NA: Defense Training
227,7,1,15,0,0,0,0,0,0,0|0|0|0|0,41|0|0|0|0,0|0|0,0|0|0,53,80,0,53,0,18,0,0,0,0,0,0,0,NA: Defense Training
228,8,1,15,0,0,0,0,0,0,0|0|0|0|0,41|0|0|0|0,0|0|0,0|0|0,53,90,0,53,0,19,0,0,0,0,0,0,0,NA: Defense Training
229,9,1,15,0,0,0,0,0,0,0|0|0|0|0,41|0|0|0|0,0|0|0,0|0|0,53,100,0,53,0,20,0,0,0,0,0,0,0,NA: Defense Training
231,1,1,8,0,1,0,420,25,100,0|0|0|0|0,41|0|0|0|0,0|0|0,0|0|0,18,0,5,0,0,0,0,0,0,0,1,800,25,Soldier  1 Common Skills: Power Overflow
232,2,1,8,0,1,0,420,34,100,0|0|0|0|0,41|0|0|0|0,0|0|0,0|0|0,18,0,10,0,0,0,0,0,0,0,1,800,25,Active Buff: Power Overflow
233,3,1,8,0,1,0,420,42,100,0|0|0|0|0,41|0|0|0|0,0|0|0,0|0|0,18,0,15,0,0,0,0,0,0,0,1,800,25,4: Power Overflow
234,4,1,8,0,1,0,420,51,100,0|0|0|0|0,41|0|0|0|0,0|0|0,0|0|0,18,0,20,0,0,0,0,0,0,0,1,800,25,NA: Power Overflow
235,5,1,8,0,1,0,420,59,100,0|0|0|0|0,41|0|0|0|0,0|0|0,0|0|0,18,0,25,0,0,0,0,0,0,0,1,800,25,NA: Power Overflow
236,1,1,8,0,5,0,10,8,100,0|0|0|0|0,41|0|0|0|0,231|0|0,1|0|0,19,0,2,0,0,0,0,0,0,0,1,1500,75,Soldier  1 Common Skills: Howl
237,2,1,8,0,5,0,12,9,100,0|0|0|0|0,41|0|0|0|0,231|0|0,1|0|0,19,0,4,0,0,0,0,0,0,0,1,1500,90,Active Debuff: Howl
238,3,1,8,0,5,0,15,11,100,0|0|0|0|0,41|0|0|0|0,231|0|0,1|0|0,19,0,6,0,0,0,0,0,0,0,1,1500,113,3: Howl
239,4,1,8,0,5,0,18,12,100,0|0|0|0|0,41|0|0|0|0,231|0|0,1|0|0,19,0,8,0,0,0,0,0,0,0,1,1500,135,NA: Howl
240,5,1,8,0,5,0,20,14,100,0|0|0|0|0,41|0|0|0|0,231|0|0,1|0|0,19,0,10,0,0,0,0,0,0,0,1,1500,150,NA: Howl
241,1,1,9,700,3,0,420,6,100,0|0|0|0|0,41|0|0|0|0,221|0|0,1|0|0,16,100,2,0,0,0,0,0,0,0,0,0,25,Soldier  1 Common Skills: Staminal Assist
242,2,1,9,700,3,0,420,8,100,0|0|0|0|0,41|0|0|0|0,221|0|0,2|0|0,16,115,4,0,0,0,0,0,0,0,0,0,25,액티브 공통: Staminal Assist
243,3,1,9,700,3,0,420,10,100,0|0|0|0|0,41|0|0|0|0,221|0|0,3|0|0,16,130,6,0,0,0,0,0,0,0,0,0,25,3: Staminal Assist
244,4,1,9,700,3,0,420,12,100,0|0|0|0|0,41|0|0|0|0,221|0|0,4|0|0,16,145,8,0,0,0,0,0,0,0,0,0,25,NA: Staminal Assist
245,5,1,9,700,3,0,420,14,100,0|0|0|0|0,41|0|0|0|0,221|0|0,5|0|0,16,160,10,0,0,0,0,0,0,0,0,0,25,NA: Staminal Assist
246,6,1,9,700,3,0,420,16,100,0|0|0|0|0,41|0|0|0|0,221|0|0,6|0|0,16,175,12,0,0,0,0,0,0,0,0,0,25,NA: Staminal Assist
247,7,1,9,700,3,0,420,18,100,0|0|0|0|0,41|0|0|0|0,221|0|0,7|0|0,16,190,14,0,0,0,0,0,0,0,0,0,25,NA: Staminal Assist
248,8,1,9,700,3,0,420,20,100,0|0|0|0|0,41|0|0|0|0,221|0|0,8|0|0,16,205,16,0,0,0,0,0,0,0,0,0,25,NA: Staminal Assist
249,9,1,9,700,3,0,420,22,100,0|0|0|0|0,41|0|0|0|0,221|0|0,9|0|0,16,220,18,0,0,0,0,0,0,0,0,0,25,NA: Staminal Assist
251,1,1,15,0,0,0,0,0,0,0|0|0|0|0,41|0|0|0|0,0|0|0,0|0|0,42,0,4,43,0,4,0,0,0,0,0,0,0,Soldier  1 Common Skills: Weapon Mastery
252,2,1,15,0,0,0,0,0,0,0|0|0|0|0,41|0|0|0|0,0|0|0,0|0|0,42,0,6,43,0,6,0,0,0,0,0,0,0,Passive: Weapon Mastery
253,3,1,15,0,0,0,0,0,0,0|0|0|0|0,41|0|0|0|0,0|0|0,0|0|0,42,0,8,43,0,8,0,0,0,0,0,0,0,9: Weapon Mastery
254,4,1,15,0,0,0,0,0,0,0|0|0|0|0,41|0|0|0|0,0|0|0,0|0|0,42,0,10,43,0,10,0,0,0,0,0,0,0,NA: Weapon Mastery
255,5,1,15,0,0,0,0,0,0,0|0|0|0|0,41|0|0|0|0,0|0|0,0|0|0,42,0,12,43,0,12,0,0,0,0,0,0,0,NA: Weapon Mastery
256,6,1,15,0,0,0,0,0,0,0|0|0|0|0,41|0|0|0|0,0|0|0,0|0|0,42,0,14,43,0,14,0,0,0,0,0,0,0,NA: Weapon Mastery
257,7,1,15,0,0,0,0,0,0,0|0|0|0|0,41|0|0|0|0,0|0|0,0|0|0,42,0,16,43,0,16,0,0,0,0,0,0,0,NA: Weapon Mastery
258,8,1,15,0,0,0,0,0,0,0|0|0|0|0,41|0|0|0|0,0|0|0,0|0|0,42,0,18,43,0,18,0,0,0,0,0,0,0,NA: Weapon Mastery
259,9,1,15,0,0,0,0,0,0,0|0|0|0|0,41|0|0|0|0,0|0|0,0|0|0,42,0,20,43,0,20,0,0,0,0,0,0,0,NA: Weapon Mastery
261,1,1,3,0,5,50,0,2,200,0|0|0|0|0,41|0|0|0|0,251|0|0,1|0|0,0,0,0,0,0,0,0,0,0,0,0,0,10,Soldier  1 Common Skills: Double Attack
262,2,1,3,0,5,100,0,3,200,0|0|0|0|0,41|0|0|0|0,251|0|0,2|0|0,0,0,0,0,0,0,0,0,0,0,0,0,10,Active Attack: Double Attack
263,3,1,3,0,5,150,0,4,200,0|0|0|0|0,41|0|0|0|0,251|0|0,3|0|0,0,0,0,0,0,0,0,0,0,0,0,0,10,9: Double Attack
264,4,1,3,0,5,200,0,5,200,0|0|0|0|0,41|0|0|0|0,251|0|0,4|0|0,0,0,0,0,0,0,0,0,0,0,0,0,10,NA: Double Attack
265,5,1,3,0,5,250,0,6,200,0|0|0|0|0,41|0|0|0|0,251|0|0,5|0|0,0,0,0,0,0,0,0,0,0,0,0,0,10,NA: Double Attack
266,6,1,3,0,5,300,0,7,200,0|0|0|0|0,41|0|0|0|0,251|0|0,6|0|0,0,0,0,0,0,0,0,0,0,0,0,0,10,NA: Double Attack
267,7,1,3,0,5,350,0,8,200,0|0|0|0|0,41|0|0|0|0,251|0|0,7|0|0,0,0,0,0,0,0,0,0,0,0,0,0,10,NA: Double Attack
268,8,1,3,0,5,400,0,9,200,0|0|0|0|0,41|0|0|0|0,251|0|0,8|0|0,0,0,0,0,0,0,0,0,0,0,0,0,10,NA: Double Attack
269,9,1,3,0,5,550,10,11,200,0|0|0|0|0,41|0|0|0|0,251|0|0,9|0|0,23,0,15,24,0,15,0,0,0,0,0,0,15,NA: Triple Attack
271,1,1,15,0,0,0,0,0,0,0|0|0|0|0,41|0|0|0|0,251|0|0,9|0|0,42,0,14,99,0,2,0,0,0,0,0,0,0,Soldier  한손계열: One-Handed Mastery
272,2,1,15,0,0,0,0,0,0,0|0|0|0|0,41|0|0|0|0,251|0|0,9|0|0,42,0,21,99,0,3,0,0,0,0,0,0,0,Passive: One-Handed Mastery
273,3,1,15,0,0,0,0,0,0,0|0|0|0|0,41|0|0|0|0,251|0|0,9|0|0,42,0,28,99,0,4,0,0,0,0,0,0,0,9: One-Handed Mastery
274,4,1,15,0,0,0,0,0,0,0|0|0|0|0,41|0|0|0|0,251|0|0,9|0|0,42,0,35,99,0,5,0,0,0,0,0,0,0,NA: One-Handed Mastery
275,5,1,15,0,0,0,0,0,0,0|0|0|0|0,41|0|0|0|0,251|0|0,9|0|0,42,0,42,99,0,6,0,0,0,0,0,0,0,NA: One-Handed Mastery
276,6,1,15,0,0,0,0,0,0,0|0|0|0|0,41|0|0|0|0,251|0|0,9|0|0,42,0,49,99,0,7,0,0,0,0,0,0,0,NA: One-Handed Mastery
277,7,1,15,0,0,0,0,0,0,0|0|0|0|0,41|0|0|0|0,251|0|0,9|0|0,42,0,56,99,0,8,0,0,0,0,0,0,0,NA: One-Handed Mastery
278,8,1,15,0,0,0,0,0,0,0|0|0|0|0,41|0|0|0|0,251|0|0,9|0|0,42,0,63,99,0,9,0,0,0,0,0,0,0,NA: One-Handed Mastery
279,9,1,15,0,0,0,0,0,0,0|0|0|0|0,41|0|0|0|0,251|0|0,9|0|0,42,0,70,99,0,10,0,0,0,0,0,0,0,NA: One-Handed Mastery
281,1,1,15,0,0,0,0,0,0,0|0|0|0|0,41|0|0|0|0,221|0|0,9|0|0,102,2,0,102,0,10,68,0,0,0,0,0,0,Soldier  한손계열: Shield Mastery
282,2,1,15,0,0,0,0,0,0,0|0|0|0|0,41|0|0|0|0,221|0|0,9|0|0,102,3,0,102,0,15,68,0,0,0,0,0,0,Passive: Shield Mastery
283,3,1,15,0,0,0,0,0,0,0|0|0|0|0,41|0|0|0|0,221|0|0,9|0|0,102,4,0,102,0,20,68,0,0,0,0,0,0,9: Shield Mastery
284,4,1,15,0,0,0,0,0,0,0|0|0|0|0,41|0|0|0|0,221|0|0,9|0|0,102,5,0,102,0,25,68,0,0,0,0,0,0,NA: Shield Mastery
285,5,1,15,0,0,0,0,0,0,0|0|0|0|0,41|0|0|0|0,221|0|0,9|0|0,102,6,0,102,0,30,68,0,0,0,0,0,0,NA: Shield Mastery
286,6,1,15,0,0,0,0,0,0,0|0|0|0|0,41|0|0|0|0,221|0|0,9|0|0,102,7,0,102,0,35,68,0,0,0,0,0,0,NA: Shield Mastery
287,7,1,15,0,0,0,0,0,0,0|0|0|0|0,41|0|0|0|0,221|0|0,9|0|0,102,8,0,102,0,40,68,0,0,0,0,0,0,NA: Shield Mastery
288,8,1,15,0,0,0,0,0,0,0|0|0|0|0,41|0|0|0|0,221|0|0,9|0|0,102,9,0,102,0,45,68,0,0,0,0,0,0,NA: Shield Mastery
289,9,1,15,0,0,0,0,0,0,0|0|0|0|0,41|0|0|0|0,221|0|0,9|0|0,102,10,0,102,0,50,68,0,0,0,0,0,0,NA: Shield Mastery
291,1,1,3,0,5,275,10,8,125,211|0|0|0|0,41|0|0|0|0,271|0|0,1|0|0,23,0,15,24,0,10,0,0,0,0,0,0,15,Soldier  한손계열: Fatal Thrust
292,2,1,3,0,5,300,10,9,125,211|0|0|0|0,41|0|0|0|0,271|0|0,2|0|0,23,0,15,24,0,10,0,0,0,0,0,0,15,Active Attack: Fatal Thrust
293,3,1,3,0,5,325,10,10,125,211|0|0|0|0,41|0|0|0|0,271|0|0,3|0|0,23,0,15,24,0,10,0,0,0,0,0,0,15,9: Fatal Thrust
294,4,1,3,0,5,350,10,11,125,211|0|0|0|0,41|0|0|0|0,271|0|0,4|0|0,23,0,15,24,0,10,0,0,0,0,0,0,15,NA: Fatal Thrust
295,5,1,3,0,5,375,10,12,125,211|0|0|0|0,41|0|0|0|0,271|0|0,5|0|0,23,0,15,24,0,10,0,0,0,0,0,0,15,NA: Fatal Thrust
296,6,1,3,0,5,400,10,13,125,211|0|0|0|0,41|0|0|0|0,271|0|0,6|0|0,23,0,15,24,0,10,0,0,0,0,0,0,15,NA: Fatal Thrust
297,7,1,3,0,5,425,10,14,125,211|0|0|0|0,41|0|0|0|0,271|0|0,7|0|0,23,0,15,24,0,10,0,0,0,0,0,0,15,NA: Fatal Thrust
298,8,1,3,0,5,450,10,15,125,211|0|0|0|0,41|0|0|0|0,271|0|0,8|0|0,23,0,15,24,0,10,0,0,0,0,0,0,15,NA: Fatal Thrust
299,9,1,3,0,5,475,10,16,125,211|0|0|0|0,41|0|0|0|0,271|0|0,9|0|0,23,0,15,24,0,10,0,0,0,0,0,0,15,NA: Fatal Thrust
301,1,1,9,700,3,0,420,14,100,261|0|0|0|0,41|0|0|0|0,281|0|0,1|0|0,19,0,2,0,0,0,0,0,0,0,0,0,25,Soldier  한손계열: Durability Assist
302,2,1,9,700,3,0,420,16,100,261|0|0|0|0,41|0|0|0|0,281|0|0,1|0|0,19,0,4,0,0,0,0,0,0,0,0,0,25,Active Buff: Durability Assist
303,3,1,9,700,3,0,420,18,100,261|0|0|0|0,41|0|0|0|0,281|0|0,1|0|0,19,0,6,0,0,0,0,0,0,0,0,0,25,5: Durability Assist
304,4,1,9,700,3,0,420,20,100,261|0|0|0|0,41|0|0|0|0,281|0|0,1|0|0,19,0,8,0,0,0,0,0,0,0,0,0,25,NA: Durability Assist
305,5,1,9,700,3,0,420,22,100,261|0|0|0|0,41|0|0|0|0,281|0|0,1|0|0,19,0,10,0,0,0,0,0,0,0,0,0,25,NA: Durability Assist
306,1,1,3,300,5,300,1,19,120,261|0|0|0|0,41|0|0|0|0,281|0|0,9|0|0,0,0,0,0,0,0,0,0,0,0,0,0,45,Soldier  한손계열: Shield Stun
307,2,1,3,300,5,350,1,22,120,261|0|0|0|0,41|0|0|0|0,281|0|0,9|0|0,0,0,0,0,0,0,0,0,0,0,0,0,45,필살기: Shield Stun
308,3,1,3,300,5,400,1,24,120,261|0|0|0|0,41|0|0|0|0,281|0|0,9|0|0,0,0,0,0,0,0,0,0,0,0,0,0,45,5: Shield Stun
309,4,1,3,300,5,450,1,27,120,261|0|0|0|0,41|0|0|0|0,281|0|0,9|0|0,0,0,0,0,0,0,0,0,0,0,0,0,45,NA: Shield Stun
310,5,1,3,300,5,500,1,29,120,261|0|0|0|0,41|0|0|0|0,281|0|0,9|0|0,0,0,0,0,0,0,0,0,0,0,0,0,45,NA: Shield Stun
311,1,1,6,700,5,500,4,25,150,211|221|222|223|271,41|0|0|0|0,261|501|0,8|1|0,23,0,20,19,0,10,0,0,0,50,0,0,50,Soldier  1 Common Skills: Soul Wreck
312,2,1,6,700,5,575,4,29,150,211|221|222|223|271,41|0|0|0|0,261|501|0,8|1|0,23,0,40,19,0,20,0,0,0,0,0,0,50,필살기: Soul Wreck
313,3,1,6,700,5,650,4,33,150,211|221|222|223|271,41|0|0|0|0,261|501|0,8|1|0,23,0,60,19,0,30,0,0,0,0,0,0,50,4: Soul Wreck
314,4,1,6,700,5,725,4,37,150,211|221|222|223|271,41|0|0|0|0,261|501|0,9|1|0,23,0,80,19,0,40,0,0,0,0,0,0,50,NA: Soul Wreck
316,1,1,15,0,0,0,0,0,0,0|0|0|0|0,41|0|0|0|0,251|0|0,9|0|0,43,0,10,0,0,0,0,0,0,0,0,0,0,Soldier  양손계열: Two-Handed Mastery
317,2,1,15,0,0,0,0,0,0,0|0|0|0|0,41|0|0|0|0,251|0|0,9|0|0,43,0,15,0,0,0,0,0,0,0,0,0,0,Passive: Two-Handed Mastery
318,3,1,15,0,0,0,0,0,0,0|0|0|0|0,41|0|0|0|0,251|0|0,9|0|0,43,0,20,0,0,0,0,0,0,0,0,0,0,9: Two-Handed Mastery
319,4,1,15,0,0,0,0,0,0,0|0|0|0|0,41|0|0|0|0,251|0|0,9|0|0,43,0,25,0,0,0,0,0,0,0,0,0,0,NA: Two-Handed Mastery
320,5,1,15,0,0,0,0,0,0,0|0|0|0|0,41|0|0|0|0,251|0|0,9|0|0,43,0,30,0,0,0,0,0,0,0,0,0,0,NA: Two-Handed Mastery
321,6,1,15,0,0,0,0,0,0,0|0|0|0|0,41|0|0|0|0,251|0|0,9|0|0,43,0,35,0,0,0,0,0,0,0,0,0,0,NA: Two-Handed Mastery
322,7,1,15,0,0,0,0,0,0,0|0|0|0|0,41|0|0|0|0,251|0|0,9|0|0,43,0,40,0,0,0,0,0,0,0,0,0,0,NA: Two-Handed Mastery
323,8,1,15,0,0,0,0,0,0,0|0|0|0|0,41|0|0|0|0,251|0|0,9|0|0,43,0,45,0,0,0,0,0,0,0,0,0,0,NA: Two-Handed Mastery
324,9,1,15,0,0,0,0,0,0,0|0|0|0|0,41|0|0|0|0,251|0|0,9|0|0,43,0,50,0,0,0,0,0,0,0,0,0,0,NA: Two-Handed Mastery
326,1,1,15,0,0,0,0,0,0,0|0|0|0|0,41|0|0|0|0,316|0|0,1|0|0,106,0,6,99,0,4,0,0,0,0,0,0,0,Soldier  양손계열: Two-Handed Sword Mastery
327,2,1,15,0,0,0,0,0,0,0|0|0|0|0,41|0|0|0|0,316|0|0,2|0|0,106,0,9,99,0,6,0,0,0,0,0,0,0,Passive: Two-Handed Sword Mastery
328,3,1,15,0,0,0,0,0,0,0|0|0|0|0,41|0|0|0|0,316|0|0,3|0|0,106,0,12,99,0,8,0,0,0,0,0,0,0,9: Two-Handed Sword Mastery
329,4,1,15,0,0,0,0,0,0,0|0|0|0|0,41|0|0|0|0,316|0|0,4|0|0,106,0,15,99,0,10,0,0,0,0,0,0,0,NA: Two-Handed Sword Mastery
330,5,1,15,0,0,0,0,0,0,0|0|0|0|0,41|0|0|0|0,316|0|0,5|0|0,106,0,18,99,0,12,0,0,0,0,0,0,0,NA: Two-Handed Sword Mastery
331,6,1,15,0,0,0,0,0,0,0|0|0|0|0,41|0|0|0|0,316|0|0,6|0|0,106,0,21,99,0,14,0,0,0,0,0,0,0,NA: Two-Handed Sword Mastery
332,7,1,15,0,0,0,0,0,0,0|0|0|0|0,41|0|0|0|0,316|0|0,7|0|0,106,0,24,99,0,16,0,0,0,0,0,0,0,NA: Two-Handed Sword Mastery
333,8,1,15,0,0,0,0,0,0,0|0|0|0|0,41|0|0|0|0,316|0|0,8|0|0,106,0,27,99,0,18,0,0,0,0,0,0,0,NA: Two-Handed Sword Mastery
334,9,1,15,0,0,0,0,0,0,0|0|0|0|0,41|0|0|0|0,316|0|0,9|0|0,106,0,30,99,0,20,0,0,0,0,0,0,0,NA: Two-Handed Sword Mastery
336,1,1,3,0,5,575,8,12,150,221|222|223|0|0,41|0|0|0|0,316|0|0,1|0|0,20,0,5,0,0,0,0,0,0,0,0,0,20,Soldier  양손계열: Piercing Lunge
337,2,1,3,0,5,600,8,14,150,221|222|223|0|0,41|0|0|0|0,316|0|0,2|0|0,20,0,5,0,0,0,0,0,0,0,0,0,20,Active Attack: Piercing Lunge
338,3,1,3,0,5,625,8,15,150,221|222|223|0|0,41|0|0|0|0,316|0|0,3|0|0,20,0,6,0,0,0,0,0,0,0,0,0,20,9: Piercing Lunge
339,4,1,3,0,5,650,8,17,150,221|222|223|0|0,41|0|0|0|0,316|0|0,4|0|0,20,0,7,0,0,0,0,0,0,0,0,0,20,NA: Piercing Lunge
340,5,1,3,0,5,675,8,18,150,221|222|223|0|0,41|0|0|0|0,316|0|0,5|0|0,20,0,7,0,0,0,0,0,0,0,0,0,20,NA: Piercing Lunge
341,6,1,3,0,5,700,8,20,150,221|222|223|0|0,41|0|0|0|0,316|0|0,6|0|0,20,0,8,0,0,0,0,0,0,0,0,0,20,NA: Piercing Lunge
342,7,1,3,0,5,725,8,21,150,221|222|223|0|0,41|0|0|0|0,316|0|0,7|0|0,20,0,8,0,0,0,0,0,0,0,0,0,20,NA: Piercing Lunge
