itemid, item 1, item 1 amount, item 1 prob, item 2..,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, item 20, number you get, number of items, item name
1013,12013,8,8,33334,12118,3,3,33333,12194,2,2,33333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Face Accessory: Mask of Lies
1121,12118,6,6,33334,12095,2,2,33333,12097,2,2,33333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Face Accessory: Ego Mask
1031,12032,6,6,33334,12121,2,2,33333,12173,2,2,33333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Face Accessory: Glasses Frame
1032,12033,8,8,33334,12121,2,2,33333,12173,2,2,33333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Face Accessory: Dork Glasses
1033,12034,10,10,33334,12121,2,2,33333,12173,2,2,33333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Face Accessory: Thick Framed Glasses
1034,12034,8,8,33334,12121,2,2,33333,12091,1,1,33333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Face Accessory: Sunglasses
1035,12035,9,9,33334,12122,2,2,33333,12091,2,2,33333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Face Accessory: Charming Sunglasses
1038,12045,10,10,33334,12123,2,2,33333,12095,1,1,33333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Face Accessory: Cart Goggles
1062,12031,5,5,33334,12094,2,2,33333,12173,2,2,33333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Face Accessory: Pierrot Nose
1064,12032,5,5,33334,12094,2,2,33333,12173,2,2,33333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Face Accessory: Pinocchio Nose 
1073,12054,10,10,33334,12095,3,3,33333,12185,4,4,33333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Face Accessory: Nomadic Beard
2031,12002,7,7,10000,12041,1,1,10000,12002,7,7,10000,12041,1,1,10000,12243,1,4,20000,12248,1,4,20000,12361,3,3,20000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CAP: Soldier Helm
2032,12005,8,8,10000,12042,1,1,10000,12110,1,1,10000,12042,1,1,10000,12243,1,2,20000,12248,1,2,20000,12363,2,2,20000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CAP: Iron Helm
2033,12006,9,9,10000,12043,2,2,10000,12111,1,1,10000,12127,1,1,10000,12243,1,3,20000,12248,1,3,20000,12365,2,2,20000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CAP: Trunket Helm
2034,12008,9,9,10000,12044,2,2,10000,12112,1,1,10000,12127,1,1,10000,12243,1,3,20000,12248,1,3,20000,12367,2,2,20000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CAP: Chrome Helm
2035,12009,9,9,10000,12045,2,2,10000,12112,1,1,10000,12127,1,1,10000,12243,1,3,20000,12248,1,3,20000,12368,2,2,20000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CAP: Mighty Helm
2036,12010,9,9,10000,12045,3,3,10000,12112,1,1,10000,12128,1,1,10000,12243,1,3,20000,12248,1,3,20000,12369,2,2,20000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CAP: Kurash Helm
2038,12012,9,9,10000,12046,3,3,10000,12113,1,1,10000,12128,1,1,10000,12243,1,3,20000,12248,1,3,20000,12381,1,2,20000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CAP: Durable Band
2037,12013,9,9,10000,12046,3,3,10000,12113,1,1,10000,12128,1,1,10000,12243,1,3,20000,12248,1,3,20000,12382,2,2,20000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CAP: Plate Helm
2042,12015,11,11,10000,12048,3,3,10000,12114,2,2,10000,12129,1,1,10000,12243,1,4,20000,12248,1,4,20000,12384,3,3,20000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CAP: Righteous Plate Helm
2039,12016,11,11,10000,12048,3,3,10000,12114,2,2,10000,12129,1,1,10000,12243,1,4,20000,12248,1,4,20000,12382,3,3,20000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CAP: Cedric Band
2043,12017,11,11,10000,12049,4,4,10000,12114,2,2,10000,12129,1,1,10000,12243,1,4,20000,12248,1,4,20000,12385,3,3,20000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CAP: Jabberwock Helm
2040,12018,10,10,10000,12049,4,4,10000,12115,2,2,10000,12129,1,1,10000,12243,1,4,20000,12248,1,4,20000,12381,3,3,20000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CAP: Execution Band
2041,12019,10,10,10000,12050,4,4,10000,12115,2,2,10000,12130,1,1,10000,12243,1,4,20000,12248,1,4,20000,12383,3,3,20000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CAP: Abyss Plate Helm
2044,12020,12,12,10000,12050,5,5,10000,12115,3,3,10000,12130,2,2,10000,12243,1,5,20000,12248,1,5,20000,12389,4,4,20000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CAP: Obsidian Plate Helm
2061,12051,12,12,10000,12041,1,1,10000,12051,12,12,10000,12041,1,1,10000,12243,1,6,20000,12248,1,6,20000,12361,4,4,20000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CAP: Spiritual Beret
2062,12052,15,15,10000,12042,1,1,10000,12110,1,1,10000,12042,1,1,10000,12243,1,4,20000,12248,1,4,20000,12363,3,3,20000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CAP: Green Hat of Witch
2063,12053,19,19,10000,12043,2,2,10000,12111,1,1,10000,12127,1,1,10000,12243,1,5,20000,12248,1,5,20000,12365,4,4,20000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CAP: Purple Hat of Witch
2064,12054,24,24,10000,12044,3,3,10000,12112,2,2,10000,12127,1,1,10000,12243,1,7,20000,12248,1,7,20000,12367,5,5,20000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CAP: Violet Beret
2065,12055,26,26,10000,12045,4,4,10000,12112,2,2,10000,12127,1,1,10000,12243,1,8,20000,12248,1,8,20000,12368,6,6,20000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CAP: Hat of Shadow
2066,12055,29,29,10000,12045,4,4,10000,12112,3,3,10000,12128,1,1,10000,12243,1,9,20000,12248,1,9,20000,12369,6,6,20000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CAP: Velvet Hat of Witch
2068,12056,31,31,10000,12046,5,5,10000,12113,3,3,10000,12128,1,1,10000,12243,1,10,20000,12248,1,10,20000,12383,7,7,20000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CAP: Fairy Bonnet
2067,12056,33,33,10000,12046,6,6,10000,12113,4,4,10000,12128,2,2,10000,12243,1,11,20000,12248,1,11,20000,12382,8,8,20000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CAP: Heaven's Bonnet
2072,12058,33,33,10000,12048,8,8,10000,12114,6,6,10000,12129,2,2,10000,12243,1,12,20000,12248,1,12,20000,12384,8,8,20000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CAP: Archmage Bonnet
2069,12058,31,31,10000,12048,8,8,10000,12114,7,7,10000,12129,2,2,10000,12243,1,12,20000,12248,1,12,20000,12384,8,8,20000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CAP: Joker Bonnet
2073,12059,32,32,10000,12049,9,9,10000,12114,8,8,10000,12129,2,2,10000,12243,1,12,20000,12248,1,12,20000,12385,8,8,20000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CAP: Dimple Bonnet
2070,12059,32,32,10000,12049,10,10,10000,12115,9,9,10000,12129,2,2,10000,12243,1,13,20000,12248,1,13,20000,12381,9,9,20000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CAP: Mystic Weaver Bonnet
2071,12060,31,31,10000,12050,10,10,10000,12115,10,10,10000,12130,2,2,10000,12243,1,13,20000,12248,1,13,20000,12383,9,9,20000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CAP: Serenity Bonnet
2074,12060,38,38,10000,12050,12,12,10000,12115,12,12,10000,12130,3,3,10000,12243,1,16,20000,12248,1,16,20000,12389,11,11,20000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CAP: Royal Sage Headpiece
2091,12041,8,8,10000,12051,1,1,10000,12041,8,8,10000,12051,1,1,10000,12243,1,4,20000,12248,1,4,20000,12361,3,3,20000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CAP: Hunter Hat
2092,12042,12,12,10000,12052,2,2,10000,12110,1,1,10000,12052,2,2,10000,12243,1,4,20000,12248,1,4,20000,12363,3,3,20000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CAP: Criker Hat
2093,12043,14,14,10000,12053,3,3,10000,12111,1,1,10000,12127,1,1,10000,12243,1,4,20000,12248,1,4,20000,12365,3,3,20000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CAP: Ranger Hat
2094,12044,17,17,10000,12054,4,4,10000,12112,2,2,10000,12127,1,1,10000,12243,1,6,20000,12248,1,6,20000,12367,4,4,20000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CAP: Black Pirate Hat
2095,12045,19,19,10000,12055,5,5,10000,12112,2,2,10000,12127,1,1,10000,12243,1,6,20000,12248,1,6,20000,12368,4,4,20000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CAP: Mariner's Hat
2096,12045,21,21,10000,12055,7,7,10000,12112,3,3,10000,12128,1,1,10000,12243,1,8,20000,12248,1,8,20000,12369,6,6,20000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CAP: Jaguar Hat 
2098,12046,22,22,10000,12056,8,8,10000,12113,3,3,10000,12128,1,1,10000,12243,1,8,20000,12248,1,8,20000,12385,6,6,20000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CAP: Pirate Hood
2097,12046,24,24,10000,12056,9,9,10000,12113,4,4,10000,12128,2,2,10000,12243,1,9,20000,12248,1,9,20000,12382,6,6,20000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CAP: Wild Hawker Hat
2102,12048,24,24,10000,12058,11,11,10000,12114,6,6,10000,12129,2,2,10000,12243,1,10,20000,12248,1,10,20000,12384,7,7,20000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CAP: Netherworld Hat
2099,12048,24,24,10000,12058,12,12,10000,12114,7,7,10000,12129,2,2,10000,12243,1,11,20000,12248,1,11,20000,12381,8,8,20000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CAP: Silentwalker Head
2103,12049,24,24,10000,12059,13,13,10000,12114,8,8,10000,12129,2,2,10000,12243,1,11,20000,12248,1,11,20000,12385,8,8,20000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CAP: Steel Resolve Hat
2100,12049,23,23,10000,12059,14,14,10000,12115,9,9,10000,12129,2,2,10000,12243,1,12,20000,12248,1,12,20000,12386,8,8,20000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CAP: Triggerman Head
2101,12050,23,23,10000,12060,15,15,10000,12115,11,11,10000,12130,2,2,10000,12243,1,12,20000,12248,1,12,20000,12383,8,8,20000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CAP: Captain Hawker Hat
2104,12050,28,28,10000,12060,18,18,10000,12115,14,14,10000,12130,3,3,10000,12243,1,15,20000,12248,1,15,20000,12389,10,10,20000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CAP: Shadow Fall Headband
2121,12041,9,9,10000,12051,1,1,10000,12041,9,9,10000,12051,1,1,10000,12243,1,5,20000,12248,1,5,20000,12361,4,4,20000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CAP: Brown Turban 
2122,12042,13,13,10000,12052,2,2,10000,12110,1,1,10000,12052,2,2,10000,12243,1,4,20000,12248,1,4,20000,12363,3,3,20000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CAP: Vibe Turban
2123,12043,15,15,10000,12053,3,3,10000,12111,1,1,10000,12127,1,1,10000,12243,1,5,20000,12248,1,5,20000,12365,4,4,20000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CAP: Tamiya Goggles
2124,12044,19,19,10000,12054,5,5,10000,12112,2,2,10000,12127,1,1,10000,12243,1,6,20000,12248,1,6,20000,12367,4,4,20000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CAP: Semiya Goggles
2125,12045,21,21,10000,12055,6,6,10000,12112,3,3,10000,12127,1,1,10000,12243,1,7,20000,12248,1,7,20000,12368,5,5,20000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CAP: Merchant Hat 
2126,12045,23,23,10000,12055,7,7,10000,12112,3,3,10000,12128,1,1,10000,12243,1,8,20000,12248,1,8,20000,12369,6,6,20000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CAP: Rich Merchant Turban
2128,12046,25,25,10000,12056,9,9,10000,12113,4,4,10000,12128,1,1,10000,12243,1,9,20000,12248,1,9,20000,12387,6,6,20000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CAP: Fishing Hat
2127,12046,26,26,10000,12056,10,10,10000,12113,5,5,10000,12128,2,2,10000,12243,1,10,20000,12248,1,10,20000,12382,7,7,20000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CAP: Redfield Chairman Hat
2132,12048,27,27,10000,12058,12,12,10000,12114,6,6,10000,12129,2,2,10000,12243,1,11,20000,12248,1,11,20000,12384,8,8,20000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CAP: Noble Lord Head
2129,12048,26,26,10000,12058,13,13,10000,12114,8,8,10000,12129,2,2,10000,12243,1,12,20000,12248,1,12,20000,12381,8,8,20000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CAP: Bomber Hat
2133,12049,26,26,10000,12059,15,15,10000,12114,9,9,10000,12129,2,2,10000,12243,1,13,20000,12248,1,13,20000,12385,9,9,20000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CAP: Mana Steam Head
2130,12049,25,25,10000,12059,16,16,10000,12115,10,10,10000,12129,2,2,10000,12243,1,13,20000,12248,1,13,20000,12388,9,9,20000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CAP: Cart Racer Goggle
2131,12050,25,25,10000,12060,17,17,10000,12115,12,12,10000,12130,2,2,10000,12243,1,14,20000,12248,1,14,20000,12383,10,10,20000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CAP: Bourgeois Head
2134,12050,30,30,10000,12060,21,21,10000,12115,15,15,10000,12130,3,3,10000,12243,1,17,20000,12248,1,17,20000,12389,12,12,20000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CAP: Mana Fusion Headpiece
2002,12051,2,2,10000,12041,1,1,10000,12051,2,2,10000,12041,1,1,10000,12243,1,1,20000,12248,1,1,20000,12361,1,1,20000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CAP: Green Hat
2003,12052,2,2,10000,12042,1,1,10000,12110,1,1,10000,12042,1,1,10000,12243,1,1,20000,12248,1,1,20000,12361,1,1,20000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CAP: Luxurious Green Hat
2004,12052,3,3,10000,12042,1,1,10000,12110,1,1,10000,12042,1,1,10000,12243,1,1,20000,12248,1,1,20000,12362,1,1,20000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CAP: Bandana of Iguje
2005,12053,3,3,10000,12043,1,1,10000,12111,1,1,10000,12126,1,1,10000,12243,1,1,20000,12248,1,1,20000,12362,1,1,20000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CAP: Islamic Bandana
2006,12053,4,4,10000,12043,1,1,10000,12111,1,1,10000,12127,1,1,10000,12243,1,1,20000,12248,1,1,20000,12363,1,1,20000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CAP: Red Beret
2007,12054,4,4,10000,12044,1,1,10000,12111,1,1,10000,12127,1,1,10000,12243,1,1,20000,12248,1,1,20000,12363,1,1,20000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CAP: Red Leather Beret
2008,12054,5,5,10000,12044,1,1,10000,12112,1,1,10000,12127,1,1,10000,12243,1,2,20000,12248,1,2,20000,12364,2,2,20000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CAP: Rodeo Hat
2009,12055,5,5,10000,12045,2,2,10000,12112,1,1,10000,12127,1,1,10000,12243,1,2,20000,12248,1,2,20000,12364,2,2,20000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CAP: Luxurious Rodeo Hat
2010,12055,6,6,10000,12045,2,2,10000,12112,1,1,10000,12128,1,1,10000,12243,1,2,20000,12248,1,2,20000,12365,2,2,20000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CAP: Joker Jester
2011,12056,7,7,10000,12046,3,3,10000,12113,1,1,10000,12128,1,1,10000,12243,1,3,20000,12248,1,3,20000,12365,2,2,20000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CAP: Luxurious Joker Jester
2012,12056,8,8,10000,12046,3,3,10000,12113,2,2,10000,12128,1,1,10000,12243,1,3,20000,12248,1,3,20000,12366,2,2,20000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CAP: Venetian Hat
2013,12057,9,9,10000,12047,4,4,10000,12113,2,2,10000,12128,1,1,10000,12243,1,4,20000,12248,1,4,20000,12366,3,3,20000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CAP: Luxurious Venetian Hat 
2014,12058,9,9,10000,12048,4,4,10000,12114,2,2,10000,12129,1,1,10000,12243,1,4,20000,12248,1,4,20000,12367,3,3,20000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CAP: Junior Cap
